document path,document ID,activity,app name,id,interaction active notifications,interaction time,location,notification content,notification title,posted active notifications,posted time,reason number,created time,updated time
projects/activitycollector/databases/(default)/documents/notifications/rgRaObaXstj57wShwH79,rgRaObaXstj57wShwH79,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|Zh1ozrTVXTqQ47535XiDJ80QsHMDGR3c0uFj5yQlFYI=
|103301733031232881",20,"{""normalized"":0.027662037037037037,""epoch_time"":1733031590140,""day"":7}","{""readable"":""HOME"",""long"":-73.1101663,""lat"":40.9065328}","Strands #273
“Old hang-ups”
🔵🔵🔵🔵
🟡🔵🔵",SBU Summer (3 messages): ~ Apoorva Kashi,30,"{""normalized"":0.02351851851851852,""epoch_time"":1733031232881,""day"":7}",12,12/01/2024 00:33,12/01/2024 00:39
projects/activitycollector/databases/(default)/documents/notifications/rjgByyHuSIFYJEJ0HGTv,rjgByyHuSIFYJEJ0HGTv,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|LBPUKhh+tse7R4wiNkpNHfRqL0ah01J4ncG7XmLMANg=
|103301732850936983",27,"{""normalized"":0.938587962962963,""epoch_time"":1732851094244,""day"":4}","{""readable"":""HOME"",""long"":-73.1101029,""lat"":40.9066258}",Please empty k block dryers,General Chat Group (4 messages): ~ Yoggessh Kakaade,34,"{""normalized"":0.9367592592592593,""epoch_time"":1732850936983,""day"":4}",12,11/28/2024 22:28,11/28/2024 22:31
projects/activitycollector/databases/(default)/documents/notifications/rs8UP1DBZ5pUFTB3F7QT,rs8UP1DBZ5pUFTB3F7QT,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|rG/eeeHA9Hn1HLbSmtjPi3+89k+wc59UT36v/tkRMAc=
|103301732993220072",15,"{""normalized"":0.583599537037037,""epoch_time"":1732993223203,""day"":6}","{""readable"":""UNKNOWN"",""long"":-73.1115403,""lat"":40.8887716}",like really good hahaha,Lavanya,21,"{""normalized"":0.5835648148148148,""epoch_time"":1732993220072,""day"":6}",12,11/30/2024 14:00,11/30/2024 14:00
projects/activitycollector/databases/(default)/documents/notifications/ruBfglbzo91hEgdYWueV,ruBfglbzo91hEgdYWueV,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|LBPUKhh+tse7R4wiNkpNHfRqL0ah01J4ncG7XmLMANg=
|103301733006046983",18,"{""normalized"":0.7320601851851852,""epoch_time"":1733006050389,""day"":6}","{""readable"":""UNKNOWN"",""long"":-73.08904,""lat"":40.9139469}","Anyone looking for graduation photoshoot, please DM for price and other details.",General Chat Group (5 messages): ~ Div,20,"{""normalized"":0.7320138888888889,""epoch_time"":1733006046983,""day"":6}",12,11/30/2024 17:34,11/30/2024 17:34
projects/activitycollector/databases/(default)/documents/notifications/s2kMixZtOAXZfsdtBggg,s2kMixZtOAXZfsdtBggg,,com.whatsapp,"0|com.whatsapp|1|8NdTzvpte425WtFlMVsjRRl2n15NsIuu8bU5onvotbU=
|103301732902401040",,,,What,Kaksha,16,"{""normalized"":0.5324189814814815,""epoch_time"":1732902401040,""day"":5}",,11/29/2024 12:46,11/29/2024 12:46
projects/activitycollector/databases/(default)/documents/notifications/s56U1JL3HOcv3hamadLw,s56U1JL3HOcv3hamadLw,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|v9We5ZleUmiqY01IVsa4poF2ka7q86xRq6GceScp/TQ=
|103301732902895067",11,"{""normalized"":0.5406597222222222,""epoch_time"":1732903113394,""day"":5}","{""readable"":""HOME"",""long"":-73.1100722,""lat"":40.906665}",litt,Gokul SBU,12,"{""normalized"":0.5381365740740741,""epoch_time"":1732902895067,""day"":5}",12,11/29/2024 12:54,11/29/2024 12:58
projects/activitycollector/databases/(default)/documents/notifications/s5ntxtCjZBf5wH5XQAt6,s5ntxtCjZBf5wH5XQAt6,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|1FYPaSIKbRGo3es8aDHCj/qbEGhWA5czZiWg26AOuvM=
|103301733095809742",34,"{""normalized"":0.7757407407407407,""epoch_time"":1733096224042,""day"":7}","{""readable"":""UNKNOWN"",""long"":-73.1093273,""lat"":40.9071726}",Gone,Chapin Bazaar 2 (7 messages): ~ Bandham,35,"{""normalized"":0.7709375,""epoch_time"":1733095809742,""day"":7}",8,12/01/2024 18:30,12/01/2024 18:37
projects/activitycollector/databases/(default)/documents/notifications/sBpqWp83s5YeYpgkvPSz,sBpqWp83s5YeYpgkvPSz,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|Lv0fKbA8pdbvlISllWPHcwA1qYt4B6X4muMJhx//fh4=
|103301733031883351",20,"{""normalized"":0.032060185185185185,""epoch_time"":1733031970990,""day"":7}","{""readable"":""HOME"",""long"":-73.1101663,""lat"":40.9065328}",,Stony Brook SUNY: ~ NA,27,"{""normalized"":0.031053240740740742,""epoch_time"":1733031883351,""day"":7}",12,12/01/2024 00:44,12/01/2024 00:46
projects/activitycollector/databases/(default)/documents/notifications/sFam3zz0IkEWHyuuk83P,sFam3zz0IkEWHyuuk83P,,com.whatsapp,"0|com.whatsapp|1|1FYPaSIKbRGo3es8aDHCj/qbEGhWA5czZiWg26AOuvM=
|103301733092212999",,,,📷 Give away - i2132,Chapin Bazaar 2 (6 messages): ~ Bandham,37,"{""normalized"":0.7293055555555555,""epoch_time"":1733092212999,""day"":7}",,12/01/2024 17:30,12/01/2024 17:30
projects/activitycollector/databases/(default)/documents/notifications/sKCRjjEIhItLBA2a0Kn0,sKCRjjEIhItLBA2a0Kn0,,com.whatsapp,"0|com.whatsapp|1|6oopRIu2ypLM5FXgaKYJpWgytRXx9My0HDf51lO0p50=
|103301733029269574",,,,Novels free giveaway in front of J-2141 at the door. Please take what you like,Chapin Bazaar (9 messages): ~ Varun Kankanallu,25,"{""normalized"":0.0007986111111111112,""epoch_time"":1733029269574,""day"":7}",,12/01/2024 00:01,12/01/2024 00:01
projects/activitycollector/databases/(default)/documents/notifications/sNhSLTSRkgedaAiFBkH2,sNhSLTSRkgedaAiFBkH2,,com.google.android.gm,0|com.google.android.gm|0|gig:743423040:^sq_ig_i_personal|102761732827985453,,,,,6 new messages,18,"{""normalized"":0.6711226851851851,""epoch_time"":1732827985453,""day"":4}",,11/28/2024 16:06,11/28/2024 16:06
projects/activitycollector/databases/(default)/documents/notifications/sPnvgicYROq6UZWnsjGz,sPnvgicYROq6UZWnsjGz,,com.whatsapp,"0|com.whatsapp|1|8NdTzvpte425WtFlMVsjRRl2n15NsIuu8bU5onvotbU=
|103301732946166873",,,,Sorry,Kaksha,20,"{""normalized"":0.03895833333333333,""epoch_time"":1732946166873,""day"":6}",,11/30/2024 00:56,11/30/2024 00:56
projects/activitycollector/databases/(default)/documents/notifications/sSEP89HAVBgIgWOWG8Sz,sSEP89HAVBgIgWOWG8Sz,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|ioeHuX3mTFHAs+PLgZkdOIg8gL2zy9ddTOcEbze4nQk=
|103301732913531200",4,"{""normalized"":0.661412037037037,""epoch_time"":1732913546280,""day"":5}","{""readable"":""HOME"",""long"":-73.1101571,""lat"":40.9065634}",Or nice shirts?,Fake G1103 (4 messages): Gokul SBU,7,"{""normalized"":0.661238425925926,""epoch_time"":1732913531200,""day"":5}",12,11/29/2024 15:52,11/29/2024 15:52
projects/activitycollector/databases/(default)/documents/notifications/sUaFlLcAPFuQF4nef1Gp,sUaFlLcAPFuQF4nef1Gp,,com.whatsapp,"0|com.whatsapp|1|Zh1ozrTVXTqQ47535XiDJ80QsHMDGR3c0uFj5yQlFYI=
|103301732899486012",,,,"Strands #271
“Give me a break”
🔵🔵🟡🔵
🔵🔵🔵🔵",SBU Summer: Gaurav SBU,10,"{""normalized"":0.49868055555555557,""epoch_time"":1732899486012,""day"":5}",,11/29/2024 11:58,11/29/2024 11:58
projects/activitycollector/databases/(default)/documents/notifications/saUldOdC7SVyQEQFMIPi,saUldOdC7SVyQEQFMIPi,,com.whatsapp,"0|com.whatsapp|1|E1XfuYozFiwVzuiMnEA6fEKSp27cpj2EvCRwTPWhXWA=
|103301733002608993",,,,Heyy thank youu,Neel,22,"{""normalized"":0.6922222222222222,""epoch_time"":1733002608993,""day"":6}",,11/30/2024 16:36,11/30/2024 16:36
projects/activitycollector/databases/(default)/documents/notifications/sjrc0YSyLWgtHDAwhXLu,sjrc0YSyLWgtHDAwhXLu,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|j0kxU7R7uqDMMQBiRwTuKMu9n9qGfn01XPLns0jGfqs=
|103301732995576268",15,"{""normalized"":0.6108680555555556,""epoch_time"":1732995579488,""day"":6}","{""readable"":""HOME"",""long"":-73.1101021,""lat"":40.9065956}",Ok ok,Karan Sbu,22,"{""normalized"":0.6108333333333333,""epoch_time"":1732995576268,""day"":6}",12,11/30/2024 14:39,11/30/2024 14:39
projects/activitycollector/databases/(default)/documents/notifications/snzYwg2rSGARprW6m6yn,snzYwg2rSGARprW6m6yn,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|Zh1ozrTVXTqQ47535XiDJ80QsHMDGR3c0uFj5yQlFYI=
|103301732903176891",11,"{""normalized"":0.5483796296296296,""epoch_time"":1732903780650,""day"":5}","{""readable"":""HOME"",""long"":-73.1101295,""lat"":40.9065646}","Wordle 1,259 4/6

⬜⬜🟨⬜⬜
⬜🟩⬜⬜⬜
🟨🟩⬜🟨⬜
🟩🟩🟩🟩🟩",SBU Summer (2 messages): Gaurav Kamdar SBU,14,"{""normalized"":0.5413888888888889,""epoch_time"":1732903176891,""day"":5}",12,11/29/2024 12:59,11/29/2024 13:09
projects/activitycollector/databases/(default)/documents/notifications/soXSFVhhNZWToPQODJQB,soXSFVhhNZWToPQODJQB,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|ioeHuX3mTFHAs+PLgZkdOIg8gL2zy9ddTOcEbze4nQk=
|103301733079916424",28,"{""normalized"":0.5880787037037037,""epoch_time"":1733080010100,""day"":7}","{""readable"":""HOME"",""long"":-73.110218,""lat"":40.9065586}",Wow,Fake G1103 (7 messages): Ojas Deshpande SBU,35,"{""normalized"":0.5869907407407408,""epoch_time"":1733079916424,""day"":7}",12,12/01/2024 14:05,12/01/2024 14:06
projects/activitycollector/databases/(default)/documents/notifications/srC02yrXw61bu8MlOq5S,srC02yrXw61bu8MlOq5S,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|rG/eeeHA9Hn1HLbSmtjPi3+89k+wc59UT36v/tkRMAc=
|103301733025466545",21,"{""normalized"":0.9788310185185185,""epoch_time"":1733027371047,""day"":6}","{""readable"":""HOME"",""long"":-73.1101288,""lat"":40.9065661}",like really good hahaha,Lavanya,25,"{""normalized"":0.9567824074074074,""epoch_time"":1733025466545,""day"":6}",12,11/30/2024 22:57,11/30/2024 23:29
projects/activitycollector/databases/(default)/documents/notifications/ssL5ioq9XquYBx72UFcB,ssL5ioq9XquYBx72UFcB,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|rG/eeeHA9Hn1HLbSmtjPi3+89k+wc59UT36v/tkRMAc=
|103301733000539272",16,"{""normalized"":0.6732291666666667,""epoch_time"":1733000967817,""day"":6}","{""readable"":""UNKNOWN"",""long"":-73.0901466,""lat"":40.9104293}",like really good hahaha,Lavanya,21,"{""normalized"":0.6682754629629629,""epoch_time"":1733000539272,""day"":6}",12,11/30/2024 16:02,11/30/2024 16:09
projects/activitycollector/databases/(default)/documents/notifications/stwF8W6CNFWjOWjQAK3K,stwF8W6CNFWjOWjQAK3K,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|bu9+jt2wbtN42BAnXlDrRQczPz7D7ciDsvjtjg5e9D0=
|103301733082915472",31,"{""normalized"":0.621875,""epoch_time"":1733082930142,""day"":7}","{""readable"":""HOME"",""long"":-73.1101242,""lat"":40.9066341}",🔗 Even Ana De Armas Couldn't Resist 🌚 #cinematic #anadearmas #sydney (youtube.com),Ojas Deshpande SBU,36,"{""normalized"":0.6217013888888889,""epoch_time"":1733082915472,""day"":7}",12,12/01/2024 14:55,12/01/2024 14:55
projects/activitycollector/databases/(default)/documents/notifications/svzHiSsiitvGyIIujxT3,svzHiSsiitvGyIIujxT3,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|8NdTzvpte425WtFlMVsjRRl2n15NsIuu8bU5onvotbU=
|103301732892463820",4,"{""normalized"":0.4194791666666667,""epoch_time"":1732892643304,""day"":5}","{""readable"":""HOME"",""long"":-73.1101328,""lat"":40.9065578}",I love you,Kaksha,7,"{""normalized"":0.41739583333333335,""epoch_time"":1732892463820,""day"":5}",12,11/29/2024 10:01,11/29/2024 10:04
projects/activitycollector/databases/(default)/documents/notifications/szBf8Q3XX52mfGIpgvxQ,szBf8Q3XX52mfGIpgvxQ,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|bu9+jt2wbtN42BAnXlDrRQczPz7D7ciDsvjtjg5e9D0=
|103301733079779732",34,"{""normalized"":0.5876851851851852,""epoch_time"":1733079976230,""day"":7}","{""readable"":""HOME"",""long"":-73.110218,""lat"":40.9065586}",🔗 Even Ana De Armas Couldn't Resist 🌚 #cinematic #anadearmas #sydney (youtube.com),Ojas Deshpande SBU,31,"{""normalized"":0.5854050925925925,""epoch_time"":1733079779732,""day"":7}",8,12/01/2024 14:02,12/01/2024 14:06
projects/activitycollector/databases/(default)/documents/notifications/t0BI3NCsZwJMfFr2sdGz,t0BI3NCsZwJMfFr2sdGz,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|iGSZkeUn50ShdBWP2zVowKIxkguMyjowLFKV5yO9tWw=
|103301733000539194",20,"{""normalized"":0.6697453703703704,""epoch_time"":1733000666265,""day"":6}","{""readable"":""UNKNOWN"",""long"":-73.0901466,""lat"":40.9104293}",📷 To add to this,Advait,21,"{""normalized"":0.6682754629629629,""epoch_time"":1733000539194,""day"":6}",8,11/30/2024 16:02,11/30/2024 16:04
projects/activitycollector/databases/(default)/documents/notifications/t2RFJc9OmQHQgVEfcznw,t2RFJc9OmQHQgVEfcznw,"{""activity"":""NOT_DETECTED""}",com.google.android.gm,0|com.google.android.gm|618837921|gig:743423040:^sq_ig_i_personal|102761733029885307,27,"{""normalized"":0.024965277777777777,""epoch_time"":1733031357043,""day"":7}","{""readable"":""HOME"",""long"":-73.1101663,""lat"":40.9065328}",,Steam,27,"{""normalized"":0.007928240740740741,""epoch_time"":1733029885307,""day"":7}",12,12/01/2024 00:11,12/01/2024 00:35
projects/activitycollector/databases/(default)/documents/notifications/t86lGXCsiY54GkQ3qzQO,t86lGXCsiY54GkQ3qzQO,,com.whatsapp,"0|com.whatsapp|1|omNhIi40NqqXzK7aueA244ynSVjV8H+DOE9ziCZKCjQ=
|103301733083029649",,,,"Reacted 😂 to ""I'm sure arnav Saxena will be devastated""",Real G1103: Gokul SBU,38,"{""normalized"":0.6230208333333334,""epoch_time"":1733083029649,""day"":7}",,12/01/2024 14:57,12/01/2024 14:57
projects/activitycollector/databases/(default)/documents/notifications/tAIrWHlCBorTyIg5FflK,tAIrWHlCBorTyIg5FflK,"{""activity"":""NOT_DETECTED""}",com.instagram.android,0|com.instagram.android|64278|2020087664-f65ea3bf-675d-423e-a310-b9f4cef8cbf7|103121733030912194,18,"{""normalized"":0.037592592592592594,""epoch_time"":1733032448166,""day"":7}","{""readable"":""HOME"",""long"":-73.1101663,""lat"":40.9065328}",,,30,"{""normalized"":0.019814814814814816,""epoch_time"":1733030912194,""day"":7}",24,12/01/2024 00:28,12/01/2024 00:54
projects/activitycollector/databases/(default)/documents/notifications/tCUt7igRofiqjC23QwKZ,tCUt7igRofiqjC23QwKZ,,com.whatsapp,"0|com.whatsapp|1|8NdTzvpte425WtFlMVsjRRl2n15NsIuu8bU5onvotbU=
|103301733027427282",,,,Bab,Kaksha,27,"{""normalized"":0.9794791666666667,""epoch_time"":1733027427282,""day"":6}",,11/30/2024 23:30,11/30/2024 23:30
projects/activitycollector/databases/(default)/documents/notifications/tH77LhGbMNkLIAPFv8x6,tH77LhGbMNkLIAPFv8x6,"{""activity"":""NOT_DETECTED""}",com.google.android.gm,0|com.google.android.gm|0|gig:743423040:^sq_ig_i_personal|102761732851644550,25,"{""normalized"":0.9625578703703703,""epoch_time"":1732853165754,""day"":4}","{""readable"":""UNKNOWN"",""long"":-73.1093273,""lat"":40.9071726}",,2 new messages,29,"{""normalized"":0.9449537037037037,""epoch_time"":1732851644550,""day"":4}",8,11/28/2024 22:40,11/28/2024 23:06
projects/activitycollector/databases/(default)/documents/notifications/tIFKLSCHYE1VdI3sYTPA,tIFKLSCHYE1VdI3sYTPA,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|Zh1ozrTVXTqQ47535XiDJ80QsHMDGR3c0uFj5yQlFYI=
|103301733080080688",28,"{""normalized"":0.5894791666666667,""epoch_time"":1733080131216,""day"":7}","{""readable"":""UNKNOWN"",""long"":-73.1093273,""lat"":40.9071726}","Wordle 1,261 3/6

⬛⬛🟨⬛🟩
🟩🟩⬛⬛🟩
🟩🟩🟩🟩🟩",SBU Summer (2 messages): ~ Ananya,34,"{""normalized"":0.5888888888888889,""epoch_time"":1733080080688,""day"":7}",12,12/01/2024 14:08,12/01/2024 14:08
projects/activitycollector/databases/(default)/documents/notifications/tN12Z1GrElZJ9O7huuhe,tN12Z1GrElZJ9O7huuhe,"{""activity"":""NOT_DETECTED""}",com.google.android.gm,0|com.google.android.gm|0|gig:1371406741:CLASSIC_INBOX_ALL_MAIL|102761732998054882,23,"{""normalized"":0.6395717592592592,""epoch_time"":1732998059520,""day"":6}","{""readable"":""HOME"",""long"":-73.1101471,""lat"":40.9065753}",,GradAdvising,25,"{""normalized"":0.6395138888888889,""epoch_time"":1732998054882,""day"":6}",8,11/30/2024 15:20,11/30/2024 15:20
projects/activitycollector/databases/(default)/documents/notifications/tYMSBDfAyyezBHrLachL,tYMSBDfAyyezBHrLachL,,com.whatsapp,"0|com.whatsapp|1|6oopRIu2ypLM5FXgaKYJpWgytRXx9My0HDf51lO0p50=
|103301732941790296",,,,Anyone selling ignite vape?,Chapin Bazaar (2 messages): ~ Harshil Sanghvi,21,"{""normalized"":0.9883101851851852,""epoch_time"":1732941790296,""day"":5}",,11/29/2024 23:43,11/29/2024 23:43
projects/activitycollector/databases/(default)/documents/notifications/trc97wcl4RJFcBrI4Ezb,trc97wcl4RJFcBrI4Ezb,,com.google.android.gm,0|com.google.android.gm|0|gig:743423040:^sq_ig_i_personal|102761733022029227,,,,,Zelle,27,"{""normalized"":0.9170023148148149,""epoch_time"":1733022029227,""day"":6}",,11/30/2024 22:00,11/30/2024 22:00
projects/activitycollector/databases/(default)/documents/notifications/tw8VsJ2XWuWrxaTeNaOq,tw8VsJ2XWuWrxaTeNaOq,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|iGSZkeUn50ShdBWP2zVowKIxkguMyjowLFKV5yO9tWw=
|103301732839491506",18,"{""normalized"":0.8095717592592593,""epoch_time"":1732839947559,""day"":4}","{""readable"":""HOME"",""long"":-73.110169,""lat"":40.9065546}",They’re all the trend now,Advait,22,"{""normalized"":0.8042939814814815,""epoch_time"":1732839491506,""day"":4}",12,11/28/2024 19:18,11/28/2024 19:25
projects/activitycollector/databases/(default)/documents/notifications/twkkBJbYy4pDysTuBlTY,twkkBJbYy4pDysTuBlTY,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|Zh1ozrTVXTqQ47535XiDJ80QsHMDGR3c0uFj5yQlFYI=
|103301732859776140",26,"{""normalized"":0.03947916666666667,""epoch_time"":1732859811760,""day"":5}","{""readable"":""HOME"",""long"":-73.110107,""lat"":40.906624}","Wordle 1,259 3/6

🟨⬛🟨⬛⬛
⬛🟨🟩🟩⬛
🟩🟩🟩🟩🟩",SBU Summer: Gaurav SBU,31,"{""normalized"":0.039074074074074074,""epoch_time"":1732859776140,""day"":5}",12,11/29/2024 00:56,11/29/2024 00:56
projects/activitycollector/databases/(default)/documents/notifications/txpk4qD8vPsY7zRpGAOS,txpk4qD8vPsY7zRpGAOS,"{""activity"":""NOT_DETECTED""}",com.google.android.gm,0|com.google.android.gm|0|gig:743423040:^sq_ig_i_personal|102761732828599492,15,"{""normalized"":0.6897222222222222,""epoch_time"":1732829592320,""day"":4}","{""readable"":""HOME"",""long"":-73.1100814,""lat"":40.9066745}",,8 new messages,20,"{""normalized"":0.6782291666666667,""epoch_time"":1732828599492,""day"":4}",8,11/28/2024 16:16,11/28/2024 16:33
projects/activitycollector/databases/(default)/documents/notifications/tyDJywGyfOBidpydvNfs,tyDJywGyfOBidpydvNfs,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|lZsQSeP5s3oK+UyvglK/VUBDWknzHzDARfXxjOD1h4w=
|103301733092253859",30,"{""normalized"":0.7396296296296296,""epoch_time"":1733093104906,""day"":7}","{""readable"":""UNKNOWN"",""long"":-73.110065,""lat"":40.9072835}","🔗 Cash Back at your fave stores | 🔥 Amazing Rakuten Deal – Save Big! 🔥

Sign up using my referral link and enjoy $40 cashback + 10%-15% off on top brands!
👉 http://www.rakuten.com/r/VASANT869?eeid=28187

Example:

Puma Shoes: $60
10% off: $54
$40 cashback (first-time signup bonus)
Final price: $14 😱
You’re getting shoes worth $60 for just $14! This is the best deal out there! 🛍️

✅ My friends and I grabbed amazing branded items for super low prices.
✅ This is 100% genuine—feel free to search online to verify!

Steps to Save:
1️⃣ Use my referral link.
2️⃣ Use the same email ID for both Rakuten and the brand's website (Puma, Adidas, etc.).

Check out all the brands on Rakuten and start saving! 💸",Chapin Bazar 2: ~ Vasanth,37,"{""normalized"":0.7297800925925926,""epoch_time"":1733092253859,""day"":7}",12,12/01/2024 17:30,12/01/2024 17:45
projects/activitycollector/databases/(default)/documents/notifications/u1aqUXtExsQDYPOr1bQi,u1aqUXtExsQDYPOr1bQi,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|j0kxU7R7uqDMMQBiRwTuKMu9n9qGfn01XPLns0jGfqs=
|103301733025466521",21,"{""normalized"":0.9788310185185185,""epoch_time"":1733027371062,""day"":6}","{""readable"":""HOME"",""long"":-73.1101288,""lat"":40.9065661}",Ok ok,Karan Sbu,25,"{""normalized"":0.9567824074074074,""epoch_time"":1733025466521,""day"":6}",12,11/30/2024 22:57,11/30/2024 23:29
projects/activitycollector/databases/(default)/documents/notifications/u6XJWgh2Qo8J9APd6KG4,u6XJWgh2Qo8J9APd6KG4,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|dSPzbP51n3j5aRXGe+LKBeFzGWqWqMI+0ucOy2Md9qM=
|103301732909744965",5,"{""normalized"":0.617662037037037,""epoch_time"":1732909766772,""day"":5}","{""readable"":""HOME"",""long"":-73.1101702,""lat"":40.9065328}",Around 5?,Omkar Rajwade SBU,6,"{""normalized"":0.6174074074074074,""epoch_time"":1732909744965,""day"":5}",12,11/29/2024 14:49,11/29/2024 14:49
projects/activitycollector/databases/(default)/documents/notifications/u6l2aDKaCDEPiBGFXmKg,u6l2aDKaCDEPiBGFXmKg,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|j0kxU7R7uqDMMQBiRwTuKMu9n9qGfn01XPLns0jGfqs=
|103301732893350887",4,"{""normalized"":0.43059027777777775,""epoch_time"":1732893603452,""day"":5}","{""readable"":""HOME"",""long"":-73.1101955,""lat"":40.9064852}",no no im coming man,Karan Sbu,8,"{""normalized"":0.42766203703703703,""epoch_time"":1732893350887,""day"":5}",12,11/29/2024 10:15,11/29/2024 10:20
projects/activitycollector/databases/(default)/documents/notifications/u79No5w9EkJQ6fEB97EW,u79No5w9EkJQ6fEB97EW,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|iGSZkeUn50ShdBWP2zVowKIxkguMyjowLFKV5yO9tWw=
|103301732992619854",18,"{""normalized"":0.5771527777777777,""epoch_time"":1732992666153,""day"":6}","{""readable"":""UNKNOWN"",""long"":-73.1037946,""lat"":40.9118678}",📷 To add to this,Advait,24,"{""normalized"":0.5766087962962962,""epoch_time"":1732992619854,""day"":6}",12,11/30/2024 13:50,11/30/2024 13:51
projects/activitycollector/databases/(default)/documents/notifications/u9tBE9yOl21qRVIWoQfr,u9tBE9yOl21qRVIWoQfr,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|Zh1ozrTVXTqQ47535XiDJ80QsHMDGR3c0uFj5yQlFYI=
|103301733035171915",20,"{""normalized"":0.11380787037037036,""epoch_time"":1733039033743,""day"":7}","{""readable"":""HOME"",""long"":-73.1101655,""lat"":40.906564}","Strands #273
“Old hang-ups”
💡🔵🔵🔵
🟡🔵🔵🔵",SBU Summer (2 messages): Akshat Sharma SBU,26,"{""normalized"":0.0691087962962963,""epoch_time"":1733035171915,""day"":7}",12,12/01/2024 01:39,12/01/2024 02:43
projects/activitycollector/databases/(default)/documents/notifications/uAFIw2URIXYspc8LH5a0,uAFIw2URIXYspc8LH5a0,,com.whatsapp,"0|com.whatsapp|1|j0kxU7R7uqDMMQBiRwTuKMu9n9qGfn01XPLns0jGfqs=
|103301732838740348",,,,Letss gooo!!!,Karan Sbu,20,"{""normalized"":0.7956018518518518,""epoch_time"":1732838740348,""day"":4}",,11/28/2024 19:05,11/28/2024 19:05
projects/activitycollector/databases/(default)/documents/notifications/uCZkz0zVb3C2o1CvuSTq,uCZkz0zVb3C2o1CvuSTq,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|1FYPaSIKbRGo3es8aDHCj/qbEGhWA5czZiWg26AOuvM=
|103301732858849550",26,"{""normalized"":0.029305555555555557,""epoch_time"":1732858932556,""day"":5}","{""readable"":""HOME"",""long"":-73.110107,""lat"":40.906624}",📷 Selling a 20in x 20in box fan for $20. Works like new. Dm if interested. Price negotiable,Chapin Bazaar 2 (2 messages): ~ Rajath,29,"{""normalized"":0.02834490740740741,""epoch_time"":1732858849550,""day"":5}",12,11/29/2024 00:40,11/29/2024 00:42
projects/activitycollector/databases/(default)/documents/notifications/uGzTUFDqGpc5EKFFc4HX,uGzTUFDqGpc5EKFFc4HX,"{""activity"":""NOT_DETECTED""}",com.whatsapp,"0|com.whatsapp|1|LBPUKhh+tse7R4wiNkpNHfRqL0ah01J4ncG7XmLMANg=
|103301733027968019",20,"{""normalized"":0.9892476851851851,""epoch_time"":1733028271660,""day"":6}","{""readable"":""HOME"",""long"":-73.1101984,""lat"":40.9065519}","Anyone looking for graduation photoshoot, please DM for price and other details.",General Chat Group (5 messages): ~ Div,25,"{""normalized"":0.9857407407407407,""epoch_time"":1733027968019,""day"":6}",12,11/30/2024 23:39,11/30/2024 23:44
